,1502148387,2756370435,3176949924,2954818895,3558595220,3385530403,4160600163,1914047609,1759921803,1392494589,3488938021,2321806454,3622395341,686062913,2933680667,2227115160,2607425063,1192677924,3689578949,3280145754,3129336168,3358969264,2783225985,3631634526,3920050901,3565439934,4006061010,620173462,2636031260,4145560874,3615436226,2191062999,4276811682,2738364134,1056914775,321137469,3437618638,2977088499,485544571,2528002948,4036039428,214196709,441205562,202774958,2496646668,1422274723,2825726158,40526029,2035516552,1778685298,1507493681,766932368,399753662,1042824172,3073407383,2515222356,3244698068,445286775,2083075156,2063853279,1919708121,1966390989,7214742,2676015080,654303021,2500501415,395245054,3729892966,3341419181,4037141250,927765794,2388840311,3725435867,336597329,2565202574,382550638,413943961,2807742179,3811751592,2093451317,4071317805,139060332,2394078607,3506540866,2444065701,4037611794,1019054022,2304728238,584419852,2718647288,1588362727,69728726,1404972461,2257681222,2758904259,3315679999,2411179187,1526384679,4213870869,62699417,2301915325,3840941438,1915606498,139803936,2807410227,2237630737,869067415,2762884929,1357353590,2586556446,974695197,1856910577,184649436,12126948,1302542552,216927394
399753662,14,15,14,25,21,15,15,14,13,16,22,15,14,15,21,16,19,15,18,14,15,14,15,16,16,13,15,24,17,16,16,15,15,16,15,17,15,17,16,24,16,21,14,15,19,24,14,14,20,14,16,14,,16,16,17,13,19,20,17,13,13,14,19,16,14,15,13,14,18,21,20,14,24,19,20,17,16,16,23,19,16,17,23,16,20,14,19,14,15,11,14,15,14,16,14,15,17,16,14,15,14,21,21,24,14,11,15,20,19,15,14,14,23,13,15
1042824172,28,32,22,17,24,27,26,31,26,10,19,29,28,28,12,24,23,28,15,21,34,22,29,25,27,24,31,13,30,30,27,30,27,29,30,28,23,26,17,12,16,22,28,28,12,16,24,23,36,26,28,26,19,,27,29,26,17,14,20,31,19,25,10,30,27,31,29,19,25,24,21,26,12,11,23,12,26,28,11,16,29,18,12,31,22,29,15,30,29,21,24,26,24,30,24,33,28,26,13,25,22,33,26,13,27,22,26,12,19,25,30,21,16,23,31
3073407383,20,22,20,16,22,21,21,25,21,9,17,26,20,21,11,23,20,20,14,20,23,20,21,23,21,19,22,12,20,20,24,21,20,22,21,18,20,23,14,11,13,20,22,23,12,14,19,21,25,22,26,21,16,23,,22,20,14,13,18,19,15,22,10,21,21,22,18,16,21,22,19,19,11,9,21,10,21,21,10,15,21,17,11,25,21,19,9,19,22,18,21,21,22,21,22,24,19,22,13,23,18,26,24,12,20,19,20,11,16,21,21,20,14,21,26
2515222356,21,21,18,13,20,20,22,19,20,8,16,19,17,22,9,20,19,22,13,19,22,19,22,21,20,18,23,11,23,23,21,22,20,24,21,19,18,25,14,11,12,16,20,20,11,13,19,19,25,21,19,19,15,22,20,,19,14,11,17,20,13,19,10,24,21,22,18,16,19,21,18,17,11,8,22,9,23,24,9,11,23,16,10,22,24,20,8,21,22,18,18,19,20,23,19,22,18,20,12,21,18,25,20,12,22,16,19,10,15,21,20,17,14,16,22
3244698068,35,37,37,18,28,43,31,39,38,17,21,35,38,43,13,37,28,34,25,30,43,42,53,37,39,35,33,16,34,33,34,42,37,47,45,36,34,32,22,16,23,22,42,49,19,22,35,38,37,37,30,45,21,35,33,34,,28,17,32,48,33,46,19,42,41,45,36,25,32,29,35,36,14,18,28,18,30,37,17,17,44,28,13,32,27,38,12,44,41,31,41,45,36,48,33,34,36,39,25,32,33,37,27,21,34,35,30,23,26,37,39,38,17,32,34
445286775,16,18,19,23,24,22,17,16,17,30,22,17,18,19,35,20,22,16,26,16,17,23,21,19,20,16,17,35,17,17,19,18,20,22,19,17,19,20,19,39,21,22,19,22,27,22,22,19,22,17,18,21,23,17,17,19,21,,32,23,19,19,22,33,22,18,20,15,16,17,24,30,17,24,34,23,20,17,17,26,18,21,24,21,19,22,17,17,20,20,13,20,23,19,21,16,16,17,22,22,16,17,24,24,29,16,16,17,19,22,21,17,25,19,16,16
2083075156,17,18,17,42,29,18,17,21,16,50,31,22,18,18,91,19,24,17,40,17,21,18,18,19,18,16,18,79,17,18,19,17,17,19,18,18,18,20,28,89,24,33,18,19,49,33,17,16,23,18,21,18,32,20,20,19,17,42,,22,18,19,18,69,19,17,19,18,18,18,28,29,18,53,72,25,33,17,18,54,28,19,22,38,20,25,16,30,18,18,14,19,19,18,19,17,19,18,18,23,17,17,23,31,57,17,15,18,28,24,18,17,17,28,17,19
2063853279,16,18,19,14,21,21,17,16,17,13,17,17,17,19,12,20,21,16,17,16,16,21,20,18,20,16,17,14,17,17,18,18,20,21,18,16,19,19,14,14,16,18,18,21,14,16,19,19,21,17,18,20,17,17,18,19,20,19,14,,18,16,22,15,21,19,19,15,16,17,22,24,15,13,14,21,13,16,17,14,13,21,21,13,18,20,17,10,19,20,13,19,22,18,20,16,17,16,20,18,17,16,22,22,18,16,15,16,14,19,19,17,21,14,16,17
1919708121,23,26,21,10,16,25,19,25,23,8,12,22,28,27,7,20,15,24,13,16,30,21,30,21,22,21,22,9,23,22,20,27,22,27,28,25,20,18,14,8,12,13,26,28,10,12,21,20,26,24,17,27,12,25,18,21,28,15,10,17,,19,26,8,26,26,28,26,13,20,17,18,23,8,10,16,9,19,23,9,9,28,15,7,20,15,24,8,29,27,18,24,26,20,29,19,22,24,20,12,18,19,24,16,11,23,21,19,11,15,21,28,19,10,18,21
1966390989,34,37,37,24,33,43,31,39,38,27,27,34,39,39,24,39,33,34,29,32,41,43,44,37,41,34,34,28,34,35,36,39,40,41,42,37,38,35,27,31,33,29,42,48,27,29,37,39,40,37,35,45,29,36,34,33,46,35,27,35,44,,45,29,42,39,46,39,27,34,34,40,39,23,28,31,25,33,34,26,22,42,34,21,34,30,40,20,42,40,30,52,47,40,44,35,34,38,41,34,34,36,40,33,29,34,37,35,27,33,38,41,40,25,35,32
7214742,31,33,34,17,26,37,28,33,35,17,20,34,33,36,13,34,26,30,23,29,33,38,39,31,36,31,30,15,29,28,33,36,33,37,36,27,32,29,18,16,22,22,37,42,18,20,32,36,32,34,28,41,20,30,31,29,40,25,16,30,39,28,,19,34,36,36,27,22,29,28,32,28,14,17,26,17,28,29,16,16,36,27,13,28,24,34,11,37,37,25,35,40,32,37,31,31,28,36,25,29,30,33,26,19,28,31,26,19,24,32,35,35,17,29,30
2676015080,10,11,13,28,19,14,12,10,13,42,22,12,11,13,67,14,17,10,30,13,9,16,13,12,13,11,11,62,11,11,12,12,13,14,12,9,13,13,16,80,17,22,13,14,38,25,13,15,10,12,12,15,22,10,12,13,14,32,51,17,10,15,16,,14,13,12,7,12,11,19,27,9,34,50,17,24,12,11,36,18,14,18,31,12,17,12,21,11,13,9,13,14,13,13,12,12,9,14,22,12,11,11,19,43,10,11,10,22,19,14,12,15,21,11,11
654303021,25,26,23,14,22,27,25,24,25,11,16,21,22,27,10,24,20,25,15,21,28,25,30,24,26,21,26,13,26,32,24,27,27,30,29,25,22,26,14,12,15,18,27,28,13,15,27,24,30,22,23,26,17,27,22,27,27,19,12,22,29,20,26,12,,26,30,27,19,23,22,23,24,11,11,22,12,25,26,12,13,30,19,11,26,20,29,9,28,28,19,26,28,28,30,23,25,23,25,17,22,21,29,21,15,24,21,24,14,20,27,27,25,14,21,24
2500501415,30,33,27,15,24,29,28,28,32,12,18,27,27,36,11,28,22,29,18,24,34,29,36,26,29,26,30,13,32,28,27,35,31,36,36,28,27,27,16,13,18,20,35,33,14,18,31,28,33,29,25,31,18,30,26,30,33,19,14,24,36,22,33,14,32,,36,29,19,27,25,26,25,13,13,23,14,28,31,13,14,33,22,12,27,22,32,10,33,35,21,29,32,26,37,27,31,26,28,18,24,25,31,24,16,29,26,25,16,22,31,34,27,15,24,31
395245054,37,39,31,17,27,34,32,34,41,13,20,32,33,42,13,32,25,36,19,28,42,34,42,31,35,31,37,16,37,35,33,43,37,43,46,37,31,31,18,15,19,22,43,40,16,19,35,34,41,33,32,36,21,36,30,34,39,22,16,26,42,28,36,15,40,39,,38,22,33,27,27,34,14,14,26,15,35,34,14,16,39,23,14,34,24,39,12,41,40,26,38,38,35,46,34,36,34,34,19,29,31,36,26,17,34,34,32,17,25,38,41,32,17,29,35
3729892966,38,39,28,16,28,34,30,41,34,11,21,33,36,34,13,30,26,38,16,24,48,28,38,34,36,30,36,16,37,42,33,38,33,34,42,46,30,32,20,14,19,22,39,39,15,18,34,28,47,34,32,34,22,40,29,31,36,20,18,24,44,28,31,10,42,36,44,,22,34,26,22,50,14,14,26,14,34,37,14,17,38,21,16,34,23,41,15,43,37,27,37,39,37,39,33,35,42,31,14,29,31,41,27,15,36,33,38,15,24,35,41,28,18,30,31
3341419181,20,20,21,17,24,22,27,21,19,12,19,20,20,21,13,22,24,21,17,20,21,20,21,23,21,19,22,15,21,23,21,20,21,23,21,19,20,23,16,14,15,21,19,22,13,17,19,20,25,21,22,21,19,22,22,23,20,17,15,21,19,16,21,14,24,20,21,19,,21,25,23,19,15,13,26,13,21,22,14,15,22,21,15,22,24,20,11,20,21,17,20,21,20,22,28,21,19,22,15,22,19,26,25,18,20,17,20,14,18,20,19,19,17,19,21
4037141250,25,24,22,14,22,23,23,25,25,10,17,24,23,23,11,24,21,24,14,22,27,23,24,24,25,22,24,16,29,24,26,25,23,24,25,27,22,25,14,12,14,19,26,26,12,15,23,24,29,24,24,24,21,24,24,24,23,16,13,19,24,17,24,11,25,23,27,24,17,,22,20,25,12,10,22,11,24,23,11,13,24,18,12,24,21,24,9,24,24,19,24,26,25,25,25,24,29,24,13,23,21,29,23,13,22,22,24,12,18,24,26,23,15,21,24
927765794,14,15,15,14,20,16,16,14,13,10,18,15,14,15,12,17,19,14,14,14,15,15,15,17,15,14,16,14,15,16,16,14,15,17,15,13,15,17,15,15,13,16,14,16,15,14,14,14,19,16,16,15,16,15,16,18,14,15,13,16,13,11,15,13,16,15,15,12,14,15,,20,13,14,12,20,11,15,17,13,12,17,18,12,17,21,13,9,14,16,13,14,16,15,16,14,15,14,16,13,17,14,21,20,15,15,11,15,10,15,15,14,14,14,13,15
2388840311,14,16,18,18,21,20,16,15,15,16,19,15,16,18,16,18,20,14,18,15,15,20,19,17,18,15,15,17,15,15,16,16,18,21,17,14,17,18,14,20,17,18,17,20,18,17,18,18,19,16,16,19,17,15,17,18,19,21,16,21,17,16,20,20,19,18,17,12,15,15,23,,13,15,18,21,15,15,16,17,15,20,22,20,17,21,15,13,17,18,12,18,20,16,19,15,15,14,19,20,16,15,21,22,22,14,14,14,15,19,18,16,20,15,15,16
3725435867,30,30,27,16,26,31,25,36,27,11,20,31,32,27,13,30,24,30,16,24,39,27,31,33,33,27,29,16,29,32,30,30,27,29,34,37,26,29,18,14,17,21,31,35,14,17,27,25,37,30,30,31,20,32,28,27,32,19,16,22,35,25,29,11,33,28,36,44,21,31,25,22,,13,14,25,13,28,31,13,16,31,20,16,29,23,32,12,34,29,25,34,35,34,32,30,28,37,29,13,28,29,37,25,14,29,28,32,14,21,29,32,26,16,27,26
336597329,13,14,14,60,25,15,16,14,12,29,41,14,14,14,54,16,22,14,27,14,14,14,14,18,15,13,16,38,14,16,16,14,14,16,14,14,14,17,37,32,22,30,13,15,35,41,13,13,19,16,15,14,34,15,16,17,13,28,47,19,12,14,14,41,15,14,14,12,16,15,26,25,13,,43,23,48,15,17,108,36,16,19,59,16,25,13,41,13,15,14,13,15,15,15,15,14,14,16,18,17,13,21,25,104,16,11,15,43,26,14,13,14,37,13,15
2565202574,17,20,20,48,33,24,18,20,18,66,38,20,20,21,111,21,28,18,63,17,20,24,24,21,22,18,18,100,18,19,20,20,21,23,21,19,20,21,33,123,30,36,21,26,65,40,20,20,22,19,19,23,39,19,19,19,23,57,93,28,22,26,24,87,23,21,22,18,20,19,34,41,20,62,,29,44,17,20,68,32,24,33,53,19,29,19,39,22,22,15,22,26,20,23,18,18,20,22,32,18,20,24,33,76,18,18,18,38,31,21,20,22,32,18,18
382550638,14,14,14,14,19,15,15,14,12,9,16,14,14,15,11,16,19,14,13,14,14,14,15,18,15,13,16,13,15,16,16,13,14,17,14,13,14,19,13,13,12,16,13,15,11,13,13,13,19,15,16,14,15,15,16,19,13,14,12,16,12,10,14,11,16,14,14,12,15,15,20,18,13,12,11,,10,15,17,11,12,16,16,12,16,21,13,8,14,15,12,14,15,14,15,14,15,13,16,11,17,13,20,19,13,15,11,15,10,14,15,12,14,13,13,15
413943961,18,20,19,44,29,22,20,18,21,32,33,18,19,21,43,20,25,17,28,18,18,22,22,20,21,18,20,36,18,19,19,19,22,22,20,17,20,21,34,31,26,30,22,23,33,36,21,23,22,19,20,22,31,19,20,20,21,31,39,25,19,21,23,38,21,20,20,16,18,19,28,31,17,63,41,24,,19,19,64,35,21,24,47,20,24,20,39,19,21,15,20,22,19,21,20,19,17,24,25,19,18,23,29,60,17,18,18,36,30,20,20,22,29,18,20
2807742179,28,27,22,15,23,23,27,23,30,11,18,24,21,26,11,24,22,28,14,26,27,24,26,25,26,23,29,13,28,29,27,27,27,27,29,25,22,27,16,13,16,19,29,25,13,16,26,26,31,25,25,24,18,27,24,30,22,16,12,19,24,18,24,12,28,26,30,25,19,25,24,20,23,13,10,23,12,,27,11,13,26,18,12,27,24,28,10,26,27,21,23,24,27,26,27,28,23,27,15,25,23,29,23,13,26,23,25,13,19,28,29,23,17,21,27
3811751592,23,24,20,14,21,22,24,23,21,8,18,21,21,24,9,23,21,24,14,20,28,19,26,28,22,21,26,12,25,27,23,24,23,27,26,25,20,22,19,11,13,17,22,24,13,14,21,19,29,25,21,21,16,25,22,27,24,14,12,18,25,16,21,9,26,25,26,24,17,21,23,19,22,12,10,23,10,24,,10,12,26,17,10,23,25,23,9,24,26,24,21,23,22,27,21,24,23,22,11,24,20,28,21,12,28,18,23,11,16,22,23,18,15,18,24
2093451317,14,15,16,64,26,18,15,15,14,37,42,15,15,17,61,17,22,15,30,14,16,17,17,17,17,14,15,44,15,15,16,16,17,18,16,15,16,17,37,39,26,32,16,19,39,45,17,16,20,15,16,17,36,15,16,17,16,34,53,22,15,19,18,48,18,16,16,14,16,16,28,30,14,120,52,23,53,15,16,,39,18,23,65,16,23,15,45,16,17,11,17,19,16,17,15,15,15,18,23,15,15,21,27,113,14,13,15,49,30,17,15,18,39,14,15
4071317805,17,18,17,49,26,18,18,21,15,22,32,22,17,17,27,18,22,17,21,16,19,17,17,19,19,16,18,22,18,18,20,16,18,19,17,16,17,20,20,23,19,29,17,18,31,34,16,17,24,17,25,17,29,21,22,19,16,22,26,20,15,15,17,24,18,16,17,15,17,18,23,25,16,39,24,23,28,17,18,38,,18,19,50,23,23,16,50,16,17,13,17,18,17,18,17,21,17,19,16,18,16,24,28,39,16,14,17,37,28,18,16,17,29,17,21
139060332,23,25,22,13,20,25,23,22,23,10,15,20,21,27,9,22,19,23,15,18,26,23,29,22,23,20,23,11,24,24,21,25,25,30,27,24,21,21,13,11,15,16,25,27,12,14,23,21,29,21,21,25,15,24,20,24,27,17,12,20,29,18,25,11,28,25,27,23,16,20,21,22,21,11,11,20,11,22,25,11,12,,18,10,23,19,25,8,26,28,17,23,29,21,29,20,23,22,23,15,20,19,26,20,14,23,20,20,13,18,24,25,22,13,19,23
2394078607,14,16,17,14,21,19,16,15,15,14,17,15,15,17,13,18,20,14,17,15,15,19,18,18,18,15,16,15,15,15,17,16,18,20,17,14,17,18,13,16,16,18,16,19,15,16,17,17,20,15,17,18,17,16,17,17,17,19,14,21,16,15,19,16,19,17,17,13,16,16,24,25,14,13,16,21,13,15,16,15,13,19,,13,17,20,15,9,17,18,11,17,20,16,18,15,15,14,19,18,16,16,21,22,17,14,13,15,13,18,18,15,19,15,15,16
3506540866,14,14,13,59,24,14,15,13,13,26,39,14,13,14,42,15,21,14,24,13,13,14,14,15,15,12,15,31,14,14,15,14,14,15,14,13,14,17,26,25,20,27,13,14,50,39,14,14,18,14,15,13,32,14,15,16,12,25,34,18,11,13,14,38,15,14,14,14,16,15,23,33,16,59,37,22,36,15,14,59,47,15,18,,16,22,13,70,13,15,10,13,15,14,14,14,15,13,15,17,14,12,20,24,79,13,11,14,41,33,15,13,14,33,13,15
2444065701,21,22,18,15,21,20,22,22,20,8,15,23,17,20,10,19,18,20,12,18,24,19,21,20,21,18,21,11,21,21,21,20,21,22,21,20,18,21,12,11,12,19,23,20,10,13,20,19,27,18,29,19,15,25,23,23,18,14,12,16,19,14,19,9,23,19,23,19,15,20,20,18,19,10,9,20,10,21,20,9,14,22,16,10,,19,21,9,19,21,15,19,20,19,22,20,25,19,21,11,19,17,26,23,11,19,17,19,10,16,21,24,18,13,18,25
4037611794,13,13,14,14,19,15,15,13,11,8,18,14,13,14,11,16,19,15,13,13,13,13,14,19,15,13,16,12,14,16,16,12,13,15,13,12,13,18,16,12,12,16,12,14,13,12,12,13,18,16,15,13,15,14,16,20,12,14,12,15,12,10,13,11,15,13,13,11,13,14,21,18,12,13,10,21,10,15,18,11,11,15,15,11,16,,12,9,14,14,15,13,14,14,14,13,14,13,16,11,18,14,20,19,13,16,10,14,9,14,14,12,13,14,12,14
1019054022,37,39,30,16,26,34,33,32,43,15,20,31,32,35,13,32,26,36,19,29,38,34,39,30,42,30,37,16,37,39,33,40,40,38,42,35,30,32,18,15,21,22,41,38,16,20,35,36,41,32,31,36,22,38,29,33,36,22,15,26,39,27,36,16,42,38,43,39,23,32,27,27,33,14,14,26,16,37,34,14,16,38,23,14,35,24,,14,40,39,25,34,37,34,38,34,37,33,37,20,30,31,37,26,17,32,33,33,18,25,38,42,32,18,29,33
2304728238,23,27,21,81,37,24,22,26,21,43,55,26,27,22,58,23,32,25,38,19,26,20,22,24,25,20,27,47,26,26,25,24,27,24,25,24,22,25,38,45,34,45,22,23,57,59,22,21,35,23,27,22,52,34,25,24,20,39,52,26,24,24,21,49,24,22,24,25,22,23,33,41,24,79,52,31,56,22,24,77,90,24,26,132,27,31,25,,25,23,17,22,24,22,24,21,26,26,25,24,25,21,35,39,90,22,20,25,63,50,23,24,20,52,21,26
584419852,43,44,37,19,30,46,34,41,42,16,23,38,41,44,14,37,29,49,25,29,49,37,48,38,43,36,39,17,40,40,39,50,39,45,50,42,36,36,22,18,25,25,45,49,19,22,41,36,48,40,32,44,24,43,32,40,46,27,19,32,53,32,44,16,45,44,50,46,25,36,31,33,40,16,18,31,17,37,39,18,18,45,28,15,35,33,45,15,,45,30,41,46,38,48,34,40,41,38,23,32,41,44,30,21,38,36,37,22,29,40,47,37,19,33,35
2718647288,30,32,27,15,24,29,29,28,32,12,18,26,27,35,11,30,23,30,18,24,33,28,34,26,29,25,32,14,32,29,28,35,32,36,36,28,28,27,16,13,18,20,33,32,14,18,29,28,37,29,25,31,19,31,26,30,31,20,14,24,35,22,32,14,33,34,36,28,19,26,25,26,25,13,13,24,13,28,30,13,14,35,22,13,27,23,31,10,33,,21,28,32,26,36,27,31,26,28,18,25,25,33,24,16,29,26,25,16,21,31,33,27,16,24,32
1588362727,40,39,37,26,34,40,36,44,37,15,33,42,41,39,16,41,39,40,26,39,46,36,43,52,40,41,46,19,38,48,41,40,36,40,42,39,35,39,46,18,22,29,40,45,26,23,33,38,44,49,35,40,26,41,41,45,44,24,20,29,44,30,41,17,41,38,43,39,30,38,39,31,40,22,17,38,19,41,52,16,21,40,26,17,37,46,37,14,41,40,,39,40,45,41,39,39,40,45,20,50,36,47,33,19,56,36,43,20,27,34,40,33,28,35,37
69728726,28,29,29,15,25,32,25,32,29,14,19,28,29,30,12,31,24,27,18,24,33,32,33,30,32,26,27,15,27,27,29,31,29,32,33,29,30,29,17,15,18,20,33,36,15,18,29,30,33,29,29,34,19,28,28,27,34,22,15,25,33,31,33,15,33,30,37,30,20,28,25,27,31,13,14,24,14,26,28,14,15,32,23,12,28,23,30,11,32,31,23,,36,32,34,28,27,30,31,19,27,27,33,24,17,26,28,28,16,22,30,31,31,16,28,25
1404972461,24,26,25,13,22,30,22,26,25,13,17,24,26,27,10,26,21,24,17,20,28,28,30,25,28,23,23,13,23,24,26,27,26,29,28,26,25,24,14,13,17,18,28,33,13,16,26,25,29,25,23,30,17,24,23,23,31,21,13,24,31,23,31,13,29,27,30,26,17,24,23,25,26,11,13,21,13,22,24,13,13,32,21,11,24,20,26,9,29,28,19,29,,27,30,23,23,26,27,19,22,23,29,22,16,22,24,23,15,20,26,28,28,14,22,22
2257681222,30,29,30,17,26,31,27,31,32,15,22,31,28,29,13,33,26,30,18,27,33,32,31,33,34,27,30,17,29,34,35,32,30,31,33,30,29,34,21,16,18,22,34,36,18,18,32,32,35,32,30,32,20,29,30,31,32,22,16,25,30,26,32,15,38,29,36,32,21,31,28,25,34,15,14,26,14,32,31,14,16,31,22,13,30,27,32,11,32,30,28,34,35,,32,30,28,30,34,19,31,29,36,25,17,29,29,33,16,24,33,32,32,19,28,27
2758904259,27,29,25,14,22,29,25,27,28,11,17,24,25,36,10,26,21,27,17,21,33,27,36,25,27,23,27,12,30,27,25,33,28,38,36,28,25,25,15,12,16,18,30,34,13,17,26,25,31,26,23,28,17,28,24,28,33,19,13,22,34,22,29,12,32,32,37,27,18,25,23,24,25,12,12,22,12,25,29,12,13,33,20,11,26,21,28,10,32,33,20,28,31,25,,23,28,25,26,17,22,23,29,22,15,26,23,24,14,20,29,30,25,14,21,28
3315679999,30,29,25,16,25,26,38,28,32,11,19,29,25,27,12,28,23,27,15,27,30,27,28,28,30,26,30,15,27,27,29,28,29,27,29,26,26,28,16,14,16,21,33,30,14,16,27,30,31,29,28,29,19,28,28,27,26,17,14,21,27,21,29,13,28,27,32,27,28,29,25,22,27,14,11,24,14,30,27,12,15,27,20,13,29,23,29,10,26,29,22,28,28,28,27,,29,26,30,15,27,25,31,25,14,26,29,26,14,20,27,32,26,16,25,29
2411179187,30,32,24,18,25,26,29,30,29,10,18,32,25,30,13,26,22,29,16,24,34,24,30,25,28,24,31,14,31,29,28,31,28,30,31,26,24,27,16,13,16,23,29,28,13,17,26,26,37,27,30,26,19,35,29,30,26,16,15,20,29,19,28,12,29,30,32,27,20,26,24,22,24,13,11,24,12,29,29,12,17,29,19,12,33,23,30,12,29,31,21,25,26,24,30,27,,25,27,14,25,23,33,28,14,27,24,25,13,19,27,30,22,16,24,34
1526384679,30,31,26,16,25,31,25,34,26,11,20,30,32,27,12,27,24,29,16,24,37,26,31,31,31,27,29,18,32,30,29,30,27,29,33,42,26,27,18,14,17,21,30,33,14,17,26,24,36,30,28,31,24,34,26,27,31,19,16,22,34,24,28,11,30,28,34,36,20,35,25,22,35,13,13,25,13,27,30,13,15,31,20,12,28,23,30,13,33,29,24,31,33,29,31,28,28,,28,14,28,26,35,25,14,29,27,30,14,21,27,32,24,17,26,25
4213870869,26,28,26,17,24,29,26,25,32,15,20,26,26,27,12,28,26,25,19,25,26,31,29,28,33,25,29,14,26,27,28,28,33,29,29,24,26,28,19,15,19,21,33,34,16,18,28,33,30,27,27,31,19,27,27,27,30,22,13,25,27,23,31,15,30,27,31,24,20,26,26,26,25,14,13,25,15,28,26,14,15,29,23,13,27,26,30,11,27,28,24,28,31,30,28,28,27,24,,20,29,25,32,24,17,25,27,26,16,22,29,30,30,18,25,27
62699417,10,12,13,12,14,16,11,9,13,16,12,10,11,14,13,14,14,10,15,11,9,17,15,11,14,11,11,14,11,10,12,13,15,16,13,9,13,12,10,15,16,13,14,16,14,14,14,15,11,11,11,16,13,11,12,12,15,17,13,17,12,14,17,18,15,13,13,8,11,11,16,21,9,12,14,14,12,12,10,14,10,15,17,11,12,14,13,8,13,14,8,13,16,12,14,11,11,9,15,,11,12,11,15,16,10,11,10,12,15,14,12,16,12,11,11
2301915325,24,24,24,16,23,25,24,26,23,11,22,24,25,23,11,27,26,23,16,24,24,23,24,32,25,24,30,13,24,29,26,24,24,25,24,22,23,26,22,13,15,19,24,26,15,16,22,24,28,29,25,26,18,26,27,27,24,16,13,20,23,18,24,12,25,23,25,22,20,24,26,22,23,15,10,26,12,26,28,11,14,24,19,12,24,29,24,11,23,24,26,24,25,26,24,25,24,24,28,14,,22,30,23,14,27,21,26,13,18,23,25,22,18,24,24
3840941438,31,31,30,18,27,34,28,31,33,14,22,34,30,31,15,33,26,35,20,30,33,31,33,33,38,29,31,18,30,31,34,33,32,32,38,30,30,31,19,20,22,23,34,37,18,19,30,31,36,32,29,33,22,30,30,32,33,23,17,26,33,26,35,16,33,32,36,31,23,30,29,28,33,15,16,28,15,32,31,15,17,32,25,14,29,31,33,12,39,33,25,33,34,33,33,31,30,31,33,20,29,,36,28,17,29,29,30,17,24,30,34,29,18,27,29
1915606498,42,45,41,31,47,44,43,47,38,16,37,45,42,42,21,48,43,43,27,36,49,40,44,47,46,37,44,26,45,47,46,43,42,47,46,45,42,49,31,23,29,39,41,46,24,30,41,38,84,44,47,42,36,50,45,47,40,33,25,38,45,31,41,17,47,42,46,44,34,45,47,41,44,25,21,46,22,43,47,23,28,46,37,24,48,46,43,22,45,47,35,43,46,44,46,41,47,44,45,21,43,39,,48,27,43,34,46,23,35,44,42,39,30,40,43
139803936,13,15,14,16,21,14,15,17,12,10,16,17,13,14,14,15,18,14,13,13,16,14,14,15,15,12,15,14,14,15,16,13,14,16,14,13,14,17,12,14,12,19,13,14,12,14,14,13,20,14,18,14,15,17,17,16,12,14,14,16,12,11,14,12,15,14,14,12,14,15,20,18,13,13,12,19,11,14,15,13,14,15,16,13,18,19,13,10,13,15,10,14,15,13,15,14,17,13,15,11,14,13,21,,15,13,11,14,10,15,14,13,14,13,13,17
2807410227,13,15,16,56,25,18,15,14,14,31,36,14,14,17,62,17,22,14,28,13,14,18,17,16,16,13,15,40,14,14,16,15,17,19,16,13,16,17,30,30,22,29,15,18,32,38,16,16,19,14,15,17,31,15,15,17,16,30,46,23,15,17,18,47,18,16,16,12,17,15,25,32,13,94,47,23,41,14,15,93,33,18,22,71,16,23,14,43,16,17,11,16,19,15,17,14,14,13,17,22,15,14,20,25,,13,12,14,40,29,17,15,18,33,13,15
2237630737,29,30,24,16,23,26,27,28,26,10,21,26,27,30,11,26,24,29,16,24,33,23,30,31,26,26,32,13,30,33,27,29,26,30,31,29,24,26,24,12,15,19,28,29,15,16,25,23,34,30,24,26,18,30,25,31,27,17,14,20,32,19,26,11,30,29,32,29,20,25,26,21,26,14,11,25,12,29,35,11,14,31,18,12,27,28,27,10,29,30,32,26,27,27,31,25,28,27,26,13,29,23,32,23,14,,23,27,13,19,25,30,21,17,22,27
869067415,43,43,38,20,31,41,38,42,50,18,23,41,40,42,17,38,30,40,23,38,47,44,46,39,44,39,42,20,38,38,40,44,43,41,47,40,39,37,22,20,23,26,54,48,20,23,42,46,42,41,38,46,24,40,38,36,45,28,20,31,46,35,46,20,42,42,51,42,27,40,32,33,41,16,19,29,20,41,37,17,20,42,28,16,39,28,45,15,44,44,32,44,46,42,43,45,40,40,45,24,36,38,40,30,20,37,,37,21,29,41,51,40,20,37,39
2762884929,27,27,24,16,24,26,24,28,25,11,21,25,26,24,12,27,24,27,15,22,30,24,26,30,28,23,28,15,28,34,28,27,25,26,29,28,24,29,19,13,16,20,27,28,14,17,25,24,35,28,26,26,19,29,25,28,24,18,14,21,26,20,24,11,30,25,30,31,19,27,25,21,29,14,11,25,12,28,29,12,15,27,19,13,27,25,29,12,28,27,24,27,28,30,28,26,27,28,27,14,29,24,34,24,14,27,23,,13,20,27,28,24,19,24,24
1357353590,23,24,27,81,29,28,23,22,25,35,46,22,24,26,40,26,27,23,34,22,24,28,28,24,26,22,23,32,23,23,24,26,26,29,28,21,25,25,28,36,30,35,25,30,43,55,26,26,28,23,22,29,43,23,23,24,30,34,38,29,26,26,30,40,28,26,27,21,23,22,29,38,21,65,40,28,41,24,23,66,53,28,28,62,23,26,25,50,27,27,19,26,30,25,28,22,23,22,28,29,23,23,28,29,66,21,22,22,,39,28,25,28,46,22,22
